item_id,user_id,rating,timestamp,title,brand,category,description
B00005LMJ9,A3UZHPT6414PS0,1,1120867200,Innocente,Delerium,"['CDs & Vinyl', 'Alternative Rock', 'Indie & Lo-Fi', 'Ambient Pop']",[]
B00005LML4,A3RC3AK8UN89I9,1,1046649600,Complete,Lila McCann,"['CDs & Vinyl', 'Country', ""Today's Country""]","['Come a little closer to Complete, her third album, and it\'s clear that she has matured musically and vocally. Track listing includes ""Come a Little Closer,"" ""Mighty Mighty Love,"" ""Because of You,"" plus lots more. [Note: This product is an authorized CD-R and is manufactured on demand]', 'In 2001, four years after her debut and approaching the big Two-O, Lila McCann still conjures up a young <a href=""/exec/obidos/ts/artist-glance/57464/${0}"">Reba</a> or <a href=""/exec/obidos/ts/artist-glance/42174/${0}"">Dolly</a> with her voice, a formidable asset compared to the weakness of some of McCann\'s peers. Her ballads are riveting where they were once tentative. The proof is on the title track and on ""Whisper the Words."" Her performance of ""She Remembers Love,"" yet another ballad about Alzheimer\'s (not long after <a href=""/exec/obidos/ASIN/B000059LXK/${0}"">Tim Rushlow</a>\'s ""She Misses Him), transcends the song\'s airy, mawkish lyrics. Regrettably, that\'s as good as it gets. Working with producer David Malloy, a quintessential purveyor of Nashville radio fodder, McCann spends the remainder of the album belting out catchy if interchangeable tunes like ""Is It Just Me"" and ""Like a Rocket"" atop ultraslick pop-rock arrangements. Her charm, vigor, and youthful abandon easily propel her through such material, none of it as drastic a departure as there could have been. With the youth market at her back, McCann and her substantial talents have grown up. It\'s time that her material did likewise. <I>--Rich Kienzle</I>']"
B00005LN49,AFTN9ZLB22PSZ,1,1191715200,"<span id=""parentalAdvisory"" class=""a-size-medium a-color-secondary a-text-normal""",Cormega,"['CDs & Vinyl', 'Rap & Hip-Hop', 'East Coast']","['If rap\'s a hustle and only the strong survive, then Cormega must be an ironman. Better known for what he <I>hasn\'t</I> appeared on, \'Mega\'s name first came to light when Nasty <a href=""/exec/obidos/ts/artist-glance/70597/${0}"">Nas</a> mentioned during ""One Love"" that he\'d been incarcerated. Then came his much-publicized non-tenure with Nas\'s supergroup, <a href=""/exec/obidos/ASIN/B000001Y4J/${0}"">The Firm</a>. After years of dealing with street-music biz madness, Cormega has taken his time to craft <i>The Realness</i>. Similar in theme to his friend <a href=""/exec/obidos/ts/artist-glance/212271/${0}"">Prodigy</a>\'s <I><a href=""/exec/obidos/ASIN/B0000508VB/${0}"">H.N.I.C.</a></I>, <I>The Realness</I> mainly deals with day-to-day life in the ghetto, while throwing a sideways nod to industry drama and the art of rhyming. On first listen, this might seem to be little more than that ol\' bittersweet thug reflection people love to indulge in, but the quiet beats and somber lyrics will grow on you. The real gem here is ""American Beauty,"" a succinct, multidimensional breakdown of the development of hip-hop at the hand of her creators. Are you listening, Nas? <I>--Rebecca Levine</I>']"
B00005LM91,A3RC3AK8UN89I9,1,997488000,Irresistible,Jessica Simpson,"['CDs & Vinyl', 'Pop']",[]
B00005LODB,APPV1ZDETO7B,1,1430870400,Skin,Melissa Etheridge,"['CDs & Vinyl', 'Pop', 'Adult Alternative']","['During the dark days of the singer\'s split from Julie Cypher, her companion of 12 years, Melissa Etheridge retreated to her home studio to pen songs lit from within with her searing pain and confusion. From those heart-wrenching sessions comes arguably Etheridge\'s finest work. She vents and rages and all but spits on her Tony Llama boots, giving these 10 songs a depth and grit that she only hinted at in her prior six albums. And those early albums were plenty gritty. But early tunes such as ""Come to My Window,"" and ""Yes I Am"" don\'t approach the naked vulnerability heard here--even though the breakup was hinted at in ""Stronger Than Me,"" on 1999\'s Breakdown. Skin peels back layers of Etheridge\'s pain and addresses her personal melodrama in such a compelling way that her despair is transmuted into true art, as she takes the listener through the stages of grief and recovery. And what a journey, beginning with the bristling ""Lover Please"" (""Didn\'t I love you right/Then tell me where are you going dressed to kill tonight?/Oh, this one\'s gonna hurt like hell"") and ending with the stirring ""Heal Me,"" which features background vocals by famous pals Laura Dern and Meg Ryan. That\'s almost all the help she has on the record; Etheridge plays almost all the instruments and penned all the songs. But, ultimately, Skin is the sound of one heart breaking. --Jaan Uhelszki', 'During the dark days of the singer\'s split from Julie Cypher, her  companion of 12 years, Melissa Etheridge retreated to her home studio to pen  songs lit from within with her searing pain and confusion. From those  heart-wrenching sessions comes arguably Etheridge\'s finest work. She vents and rages  and all but spits on her Tony Llama boots, giving these 10 songs a depth and grit that she only hinted at in her prior six albums. And those early albums were plenty gritty. But early tunes such as ""Come to My Window,"" and ""Yes I Am"" don\'t approach the naked vulnerability heard here--even though the breakup was hinted at in ""Stronger Than Me,"" on 1999\'s <I><a href=""/exec/obidos/ASIN/B00001WRO7/${0}"">Breakdown</a></I>. <I>Skin</I> peels back layers of Etheridge\'s pain and addresses her personal melodrama in such a compelling way that her despair is transmuted into true art, as she takes the listener through the stages of grief and recovery. And what a journey, beginning with the bristling ""Lover Please"" (""Didn\'t I love you right&nbsp;/&nbsp;Then tell me where are you going dressed to kill tonight?&nbsp;/&nbsp;Oh, this one\'s gonna hurt like hell"") and ending with the stirring ""Heal Me,"" which features background vocals by famous pals Laura Dern and Meg Ryan. That\'s almost all the help she has on the record; Etheridge plays almost all the instruments and penned all the songs. But, ultimately, <I>Skin</I> is the sound of one heart breaking. <I>--Jaan Uhelszki</I>']"
B00005LNIU,AGAMDS21PJZPK,1,996019200,There She Goes,Babyface,"['CDs & Vinyl', 'Pop', 'Adult Contemporary']",[]
B00005LWGU,A1YC9XEDFKXPLK,1,1026777600,Solitary Men,Giorgio Moroder,"['CDs & Vinyl', 'Pop', 'Dance Pop']","[""German reissue of the disco legend's 1983 album with Joe Esposito. 14 tracks including 3 bonus 'Face to Face', 'Chase' (1985 remix by Brian Reeves) & 'Valley of the Dolls' (Instrumental). 2001.""]"
B00005M0MP,AGAMDS21PJZPK,1,995932800,"<span id=""parentalAdvisory"" class=""a-size-medium a-color-secondary a-text-normal""",The Liks,"['CDs & Vinyl', 'Rap & Hip-Hop', 'Pop Rap']","['Tha Liks ~ Xo Experience', '""Six million drinks to try, choose one."" So command Tha Liks, proving that even though they\'ve officially switched their name, there ain\'t a damn thing else changed about the original alcoholic crew. Tash, J-Ro, E-Swift, and the Likwit Crew brew up some <I>seriously</I> top-shelf beats (courtesy of E-Swift, Rockwilder, DJ Twinz, et al.) and lace \'em with laughingly obnoxious rhymes guaranteed to zap any roomful of hip-hop drunkies with a mean case of delirium tremens. Tha Liks\' main stock in trade is their out-of-left-field sense of humor. If you\'ve ever wanted to hear the <a href=""/exec/obidos/ts/artist-glance/57724/${0}"">Art of Noise</a>\'s ""Moments in Love"" or <a href=""/exec/obidos/ts/artist-glance/41042/${0}"">Eric B. & Rakim</a>\'s ""Eric B. Is President"" played pan flute-style on 40-ounce bottles (don\'t ask, just listen), check out ""40 OZ Quartet"" Parts I and II. Underground hip-hop fanatics looking to add to their ever-growing <a href=""/exec/obidos/ts/artist-glance/52083/${0}"">Xzibit</a> collection will definitely want to cop <I>X.O. Experience</I>. X to tha Z\'s two nice performances complement the album\'s other guest appearances (which include King T, <a href=""/exec/obidos/ts/artist-glance/174997/${0}"">Defari</a>, and <a href=""/exec/obidos/ts/artist-glance/145570/${0}"">Busta</a>). Looking for the next hot party album? It\'s Tha Liks, baby, and they\'re highly recommended. <I>--Rebecca Levine</I>']"
B00005M0BE,A370T7ZOJJ76I2,1,1167004800,Texas Farewell 1,TEXAS STRING BANDS,"['CDs & Vinyl', 'Country', 'Bluegrass']",[]
B00005MAWI,A2UYAFQ40U2PHS,1,1271116800,Olatunji Concert: The Last Live Recording,John Coltrane,"['CDs & Vinyl', 'Jazz', 'Avant Garde & Free Jazz']","[""It's been talked about for years but has never been available until now: Coltrane's last live recording, taped in NYC in April 1967, just three months before his death. As a historic document its place is secure; as a listening experience it is yet further proof that Trane was one of the most passionate, challenging artists of his time. The introduction is followed by Ogunde and My Favorite Things -over an hour of intense, unreleased Coltrane!"", 'Recorded just a few months before John Coltrane\'s death on July 17, 1967, the importance of this document cannot be overstated. It captures the legendary tenor and soprano saxophonist live in concert at the Olatunji Center of African Culture in Harlem. Backed by an ensemble featuring his wife, pianist <a href=""/exec/obidos/ts/artist-glance/87615/${0}"">Alice Coltrane</a>, bassist Jimmy Garrison, drummer <a href=""/exec/obidos/ts/artist-glance/196637/${0}"">Rashied Ali</a>, and saxophonist <a href=""/exec/obidos/ts/artist-glance/52421/${0}"">Pharoah Sanders</a>, Coltrane unleashes his most impassioned and complex performance on disc. The two extended compositions on this date, the Afro-Brazilian folk tune ""Ogunde"" and ""My Favorite Things,"" are taken to their harmonic and rhythmic limits by Coltrane and company. Coltrane quite simply went where no musician had gone before. <I>--Eugene Holley Jr.</I>']"
B00005M96P,A3EJYJC25OJVKK,0,1003968000,Bootylicious Maxi Single,Destiny's Child,"['CDs & Vinyl', 'R&B', 'Soul']","[""Destiny's Child ~ Bootylicious[Maxi Single]""]"
B00005MK32,A19HCQSC5FVOXW,1,1006473600,Deep Space,Jah Wobble,"['CDs & Vinyl', 'Rock', 'Progressive', 'Progressive Rock']",[]
B00005MK4G,A3EJYJC25OJVKK,1,1020816000,Sleeping with the Gods of Love,Dagda,"['CDs & Vinyl', 'New Age', 'Celtic New Age']","[""Dagda, the group name assumed by keyboardist-producers Reg Keating and Phillip O'Reilly, likes to associate itself with the Celtic, mystic, and trance scenes, yet discerning ears will more likely align its lightly grooved, instrumental-female vocal mix with the easy-listening wing of New Age. In fact, Keating and O'Reilly may have taken it a little too easy on this, their fourth collaboration."", ""The group's picture-painting instrumental work never seems to break the gravitational pull exerted by the thin, storybooklike theme conveyed in eight (out of 11) softly cooed vocal selections. Stronger musical ideas are at work on <I>Celtic Trance</I> and <I>Underworld</I>, Dagda's preceding discs. Still, with its minimized grooves and subdued Celtic textures (Uilleann pipes and whistles pop up only sporadically), <I>Sleeping with the Gods of Love</I> may work for listeners in search of a dreamy, innocuous, and low-key audio backdrop to candlelit evenings. <I>--Terry Wood</I>""]"
B00005MKD0,A2UYAFQ40U2PHS,1,1192147200,Bobby Sherman / Portrait of Bobby,Bobby Sherman,"['CDs & Vinyl', 'Pop', 'Oldies', 'Bubblegum']","[""23 tracks of sunshine, love and bubble gum-two complete albums on one CD! His highest-charting song, 1969's Little Woman (a #3 smash), is here with his big hits Cried Like a Baby and The Drum plus Bubble Gum and Braces; Love; Land of Make Believe; Love's Been Good to Me; I Think I'm Gonna Be Alright; Step My Way , and more!""]"
B00005MK8O,A370T7ZOJJ76I2,1,1175558400,Nuclear War 1982,Sun Ra,"['CDs & Vinyl', 'Jazz', 'Avant Garde & Free Jazz']","['Nuclear War stands as one of the great monuments in the latter part of Sun Ra\'s enormous oeuvre. It\'s an LP that by all rights should have been one of his breakthroughs, featuring one of the tightest versions of the Philadelphia-Era Arkestra in a program that includes an appealing mix of standards and Ra originals. The title track is arguably to the 80s what ""Space Is The Place"" was to the 70s - Ra\'s anthem for the decade, a piece that perfectly reflected certain apocalyptic aspects of his philosophy and his underlying quest for a better future. but it\'s sermon like call-and-response (a common Ra format since the late 60s) with what John Szwed refers to in his Ra biography as ""A Rare Antitechnological Moment"" inspired by the Three Mile Island disaster- an event that occurred, as Szwed points out, rather close to the Germantown Arkestra Headquarters. ""If they push that button, your ass gotta go,"" warns Ra. ""Now whatcha gonna do without your ass?""']"
B00005MM24,A3EJYJC25OJVKK,1,1044403200,When You're Falling,Afro Celt Sound System,"['CDs & Vinyl', 'Dance & Electronic', 'World Dance']","[""First single off the world/dance act's third album & 2001 release, Further In Time. Featuring Peter Gabriel on vocals. Tracks 'When You're Falling' (Short Radio Edit, Wren & Morley Mix, Album Version, & the enhanced CD-Rom Video).""]"
B00005MLVF,A19YHEBK099R7U,1,1137196800,Zen,Blind Melon,"['CDs & Vinyl', 'Dance & Electronic', 'Ambient']","['The 1999 Miles Davis tribute, <I>Panthalassa: The Remixes</I>, was a moment of truth. For each piece of industry hypethat designates a techno or hip-hop artist as ""the next John Coltrane,"" there\'s a musician forced to contend with a legacy ill-suitedto their own worthy (if not always timeless) art. But while other <I>Panthalassa</I> remixers drove stakes through the heart of Miles\' liveevil, DJ Krush managed to transport ""Black Satin"" into a serene hip-hop context without leaving a single smudge on its finish.', 'But that\'s not surprising. Japan\'s Krush is a hip-hop wonder twin seemingly capable of tag-teaming with anyone, from Milesand Kazufumi Kodama (on trumpet) or Mos Def to Zap Mama (on the mic). He can drop heavy solo instrumental records(Kakusei), but his ability to work a cohesive album out of individual collaborations - on <I>Milight</I> and now <I>Zen</I> - is unrivaled.Holding the project together is Zen\'s production: equal parts Permier\'s boom-bap and the Soulquarians\' incensusal jazz tapping.Get aggro with the lead-pipe swang of Company Flow\'s ""Vision of Art,"" smile while you\'re crying to the warbling guitar on""Candle Chant (A Tribute),"" then lurk in instrumental psychedelic murk with ?uestlove on ""Endless Railway."" Krush\'s album hasall the controlled weight and organic intensity of a bonsai garden: the perfect balance of thick, heavy rhythmic roots with delicateleafy ambience. I won\'t succumb to the same hyperbole that got day-tripping-hoppers trying to outshine ""In a Silent Way"" andproclaim Krush another Miles Davis, but I will call him miles ahead.', ""<i>Daniel Chamberlin</i> -- <i><a href='https://secure.cnchost.com/urb.com/sub_a.html'>From URB Magazine</a></i>""]"
B00005N88S,A3EZ2PLA8AFPIF,1,1108425600,To Helen With Love,Brain Surgeons,"['CDs & Vinyl', 'Pop', 'Tributes']",[]
B00005N8TS,A3UZHPT6414PS0,0,1098576000,The Best of Stargate SG-1  : Season 1 Soundtrack,Arnold / Kine / Goldsmith / Band / McCarthy,"['CDs & Vinyl', 'Soundtracks', 'Movie Scores']",[]
B00005NC4M,A1FFPPPIOSI36M,0,1157241600,Anthology,City Boy,"['CDs & Vinyl', 'Pop']",[]
B00005NG1J,A2ULSA0IRUE09E,0,1027728000,Union,Rasa,"['CDs & Vinyl', 'New Age', 'Healing']","['<I>Union</I>, the follow-up to Rasa\'s stunning debut, <I><a href=""/exec/obidos/ASIN/B00004SBWU/${0}"">Devotion</a></I>, finds the intriguing duo taking the next logical step by updating traditional Sanskrit and Bengali prayers. These timeless texts are fleshed out with vocalist Kim Waters\'s sensual tones wending round Hans Christian\'s soulful cello leads, which are in turn complemented by understated keyboards, guitars, drums, and percussion. The album\'s thematic and emotional center is found in the deeply reverent ""Sri Guru."" An 11-minute supplication, the composition builds on gently looped vocals and shakers to burst forth as a full band swirl of elegant, sublime sound featuring flute, ambient percussion, and mouth harp. Reveling in textural earthly arrangements, Rasa makes music for the body as well as the spirit. <I>--Paige La Grone</I>']"
B00005NHDQ,A1YC9XEDFKXPLK,1,1031961600,This Side Of Paradise,Monte Moir,"['CDs & Vinyl', 'R&B', 'Funk']","['""This Side of Paradise"" is a mature debut replete with all the trappings that have made Moir a well-known name-at least in music industry circles.Lush melodies and syncopated arrangements call to mind such artists as Michael McDonald, Paul simon and Boz Scaggs, but Moir\'s debut as a vocalist makes each track shimmer with individuality and heartfelt emotion. It\'s a funky and yet suprisingly gentle record, full of instantly hummable tunes and lyrics that reflect the thought\'s of an artist who\'s taken time to create an enduring piece of work.', 'Monte Moir is a singer/songwriter, producer and one of the original members of the innovative R&B group The Time. He has written and produced a number of hits including Janet Jackson\'s ""The Pleasure Principle""(from her Grammy nominated ""Control"" CD) and Alexander O\'Neals ""If You Were Here Tonight."" He has just released his first solo CD titled ""This Side Of Paradise.""']"
B00005NMVN,A1RJJ56MBJMX87,1,1071187200,Beyond the Fringe,Beyond the Fringe,"['CDs & Vinyl', 'Broadway & Vocalists', 'Musicals']","[""One final performance of the famous stage revue by its original cast of Cook, Moore, Bennett and Miller, especially recorded for TV and with some new items entwined with the original material. First mounted on the Edinburgh Festival Fringe on 22 August 1960 (and then in London from 10 May 1961 and New York from 27 October 1962) the success of Beyond The Fringe gave rise to a boom in 'satirical' comedy on both sides of the Atlantic and made international stars of the cast. EMI. 2004.""]"
B00005NNK8,A3UZHPT6414PS0,1,1120953600,In the Company of Angels- -A Call To Worship,Caedmon's Call,"['CDs & Vinyl', 'Christian', 'Pop & Contemporary']","[""Caedmon's Call ~ In The Company Of Angels""]"
B00005NOSS,A2JAKHFYI88ZX0,1,1124668800,Joshua / Coat of Many Colors,Dolly Parton,"['CDs & Vinyl', 'Country', 'Bluegrass']",['Two classic albums both from 1971 on one CD. Standard jewelcase in a slipcase.']
B00005NKJQ,A29TNAVMPYFRDF,1,997920000,Someone to Call My Lover,Janet Jackson,"['CDs & Vinyl', 'Pop', 'Adult Contemporary']",['Someone to Call My Lover [Single] 2001 by Janet Jackson.']
B00005NO8S,A29TNAVMPYFRDF,1,1005609600,Best of The Corrs,The Corrs,"['CDs & Vinyl', 'World Music', 'Europe', 'British Isles', 'Britain']",['CD ALBUM']
B00005NOO3,A3DWUM6SN3N3NR,1,1009929600,Psychedelic Furs - Live from the House of Blues,Psychedelic Furs,"['CDs & Vinyl', 'Pop', 'Dance Pop']","[""Much-anticipated concert from - live from the world-famous House of Blues! As one of the most popular and respected Brit pop bands of the 8o's, the Psychedelic Furs have, for the most part, been closely associated to the John Hughes film Pretty in Pink, for which they supplied the title track. Song List Includes: India Mr. Jones Heaven No Easy Street Ghost in You Alive Love My Way Wrong Train Heartbreak Beat Sister Europe Better Days Only You & I (Angels) Into You Like a Train Pretty in Pink Dumb Waiters DVD Special Features: * Song Commentary with Richard Butler: Love My Way, Pretty in Pink, Wrong Train, Sister Europe, President Gas * Psychedelic Furs: Beautiful Chaos (mini-documentary) * Bonus Tracks: Special Acoustic Performance from the House of Blues Foundation Room - 1) Love My Way 2) Wrong Train 3) Cigarette * DTS * And Much More!!!!!""]"
B00005NSQW,A4OSXRZR2BMX8,1,1000857600,Saints,Marc Rebot,"['CDs & Vinyl', 'Jazz', 'Avant Garde & Free Jazz']","['Saints by RIBOT, MARC', ""<i>When sold by Amazon.com, this product will be manufactured on demand using CD-R recordable media. Amazon.com's standard return policy will apply.</i>"", 'On this solo CD, guitarist Marc Ribot takes a break from his Afro-Latin dance group, <a href=""/exec/obidos/ASIN/B00004ST0A/${0}"">Los Cubanos Postizos</a>. With his biting and twangy electric and acoustic plectral tones, Ribot turns well-known tunes such as the Leonard Bernstein/Stephen Sondheim show tune ""Somewhere"" and the Beatles\' ""Happiness Is a Warm Gun,"" into spacey, left-of-center sound collages full of bite and humor. John Zorn\'s ""Book of Heads"" rings with a Middle-Eastern tone and Ribot\'s takes on the spiritual ""Go Down Moses"" and the classic ""St. James Infirmary"" highlight his debt to gospel and the blues. The title track and ""Witches and Devils,"" both penned by saxophonist Albert Ayler, provide the best showcases for Marc Ribot\'s bold, six-stringed excursions into uncharted sonic territory. <I>--Eugene Holley, Jr.</I>']"
B00005NUTG,A2ULSA0IRUE09E,1,1195948800,Changing Faces: Best of Louise,Louise,"['CDs & Vinyl', 'Pop', 'Dance Pop']","[""16 track compilation for the UK pop vocalist. Includes hits such as 'Stay', 'Just a Step from Heaven' & 'Stuck in the Middle with You. 2001.""]"
B00005NW0K,A3EJYJC25OJVKK,1,1009497600,Elevation 4,Sami Takieddin,"['CDs & Vinyl', 'New Age', 'Meditation']",[]
B00005NVK1,A4OSXRZR2BMX8,1,1000771200,Elm Street,Lanterna,"['CDs & Vinyl', 'Rock', 'Progressive', 'Progressive Rock']","[""'Elm Street' the compelling all instrumental follow up to their acclaimed debut album 'Lanterna.' 'Elm Street' transcends whatever label or genre put on it. Equally at home in collections of rock, new age or ambient music, it is simply a beautiful collect""]"
B00005NW86,A2JAKHFYI88ZX0,1,1082678400,Just Me Australian Edition,Tina Arena,"['CDs & Vinyl', 'Pop', 'Adult Alternative']","[""2001 album and her first studio release in four years, Just Me was written in the US and Europe with the best collaborators in the business, Nile Rodgers (Madonna, David Bowie) and Peter Vetesse (Annie Lennox, Heather Small). with a more mature and worldy electronic sound, the album rivals Dido, Massive Attack and Madonna in terms of musical quality. 11 tracks in all. Includes the first single 'Soul Mate #9'.""]"
B00005NW86,A29TNAVMPYFRDF,1,1019779200,Just Me Australian Edition,Tina Arena,"['CDs & Vinyl', 'Pop', 'Adult Alternative']","[""2001 album and her first studio release in four years, Just Me was written in the US and Europe with the best collaborators in the business, Nile Rodgers (Madonna, David Bowie) and Peter Vetesse (Annie Lennox, Heather Small). with a more mature and worldy electronic sound, the album rivals Dido, Massive Attack and Madonna in terms of musical quality. 11 tracks in all. Includes the first single 'Soul Mate #9'.""]"
B00005NWP7,A2NQUGGYM0DBM1,1,1181260800,Celluloid Heroes,The Kinks,"['CDs & Vinyl', 'World Music', 'Europe', 'British Isles', 'Britain']",[]
B00005NVZB,A29TNAVMPYFRDF,1,1029715200,Yes,Amber,"['CDs & Vinyl', 'Pop', 'Euro Pop']",['Amber ~ Yes']
B00005O56E,A1O16J4RN90W3H,1,1374624000,Mondo India featuring A.R. Rahman,A.R. Rahman,"['CDs & Vinyl', 'World Music', 'India & Pakistan']","['While a compilation, <I>Mondo India</I> is essentially a celebration of the work of <a href=""/exec/obidos/ts/artist-glance/71216/${0}"">A.R. Rahman</a>--possibly the greatest of the modern <I>filmi</I> composers, and a man who can seamlessly marry Indian and Western melodies, instruments, and techniques in a way no one has managed before. While there\'s a track each from his mentor R.D. Burman and his disciple Vishal, it\'s Rahman\'s work that sparkles with melody upon melody and an almost infinite sense of invention in the songs. He is to the Bollywood scene what <a href=""/exec/obidos/ts/artist-glance/45590/${0}"">Ennio Morricone</a> or <a href=""/exec/obidos/ts/artist-glance/36403/${0}"">Nino Rota</a> have been to European cinema: people who transcend the idea of score and soundtrack to bring forth pieces like ""Dheeme Dheeme"" that can stand alone as pieces of music. He\'s not perfect--the ambient-oriented ""Alyaiyo Kanavaa"" never really goes anywhere, for example--but the vast majority of Rahman\'s work outstrips his contemporaries, both Eastern and Western. He\'s been called a genius; on the basis of this collection, that\'s not idle chatter. <I>--Chris Nickson</I>']"
B00005O853,A3UZHPT6414PS0,1,1119052800,Epitaph,Front Line Assembly,"['CDs & Vinyl', 'Alternative Rock', 'Goth & Industrial', 'Industrial', 'Alt Industrial']",['The highly anticipated new release from Bill Leeb and Chris Peterson - indisputably their best work to date. Released October 2001 exclusively on Metropolis Records.']
B00005O6PC,A2NQUGGYM0DBM1,1,1099612800,Acting My Age,Graduate,"['CDs & Vinyl', 'Alternative Rock', 'Hardcore & Punk', 'Punk']","[""Graduate features Roland Orzabel and Curt Smith in their days prior to attaining international stardom with Tears For Fears. They formed in Bath on the back of the New Wave boom of the late 1970's. After a one-off indie 45, they signed to precision and enjoyed a radio hit with 'Elvis Should Play Ska' (referring to Elvis Costello's critical remarks about the 2-Tone scene), which proved popularacross Europe. 19 tracks in all including the 9 bonus tracks 'Ambition', 'I See Through You', 'Premature Baby', Christ Look Upon Us', 'Oh U Boys', 'Only The Best', 'Think Of Me', 'Happens So Fast' & 'No Second Troy'.""]"
B00005O6JX,A35JR4D6FLXYRQ,1,1207526400,Sunny Days,Allure,"['CDs & Vinyl', 'Pop', 'Dance Pop']","['Sunny Days by Allure', ""<i>When sold by Amazon.com, this product will be manufactured on demand using CD-R recordable media. Amazon.com's standard return policy will apply.</i>""]"
B00005O569,AEQFYOI6YJ83Z,1,1069718400,December to Remember,Aaron Tippin,"['CDs & Vinyl', 'Opera & Classical Vocal', 'Vocal Non-Opera', 'Noels']",[]
B00005OL64,A2JAKHFYI88ZX0,1,1116892800,Hed Kandi: Back to Love 3,Various Artists,"['CDs & Vinyl', 'Dance & Electronic', 'Disco']","[""The follow up to the Dancestar award winning Back 2 Love 2 cd. This third cd of classic dance floor anthems include house/ soul from the late 89 through the early 90's""]"
B00005OAGO,A1JIW8GOSSGUQR,1,1200528000,Bastards,Motrhead,"['CDs & Vinyl', 'Alternative Rock', 'New Wave & Post-Punk', 'New Wave']",[]
B00005OR4Y,A2JAKHFYI88ZX0,1,1103846400,Hed Kandi: Winter Chill 3,Various Artists,"['CDs & Vinyl', 'Dance & Electronic', 'Electronica']",['Brand New']
B00005OOH6,A2ULSA0IRUE09E,1,1006300800,Themes From Calmi Cuori Appassionati,Enya,"['CDs & Vinyl', 'New Age', 'Celtic New Age']","[""Exclusive Japanese soundtrack release to the Japanese film, 'Calmi Cuori Appassionati'. Includes 14 tracks (all previously released on her past albums). Tracks, 'Wild Child', 'Caribbean Blue', 'Book Of Days', 'After Ventus', 'Watermark', 'Orinico Flow', '""]"
B00005OW58,AL3Z1LZXS0Q1U,1,1004054400,Blue Christmas: Christmas Blues Instrumentals,Various Artists,"['CDs & Vinyl', 'Blues', 'Regional Blues', 'Chicago Blues']",[]
B00005Q3ZG,A370T7ZOJJ76I2,1,1171065600,Late Night Final,Richard Hawley,"['CDs & Vinyl', 'Alternative Rock', 'Indie & Lo-Fi', 'Indie Rock']",[]
B00005Q6HZ,AL3Z1LZXS0Q1U,1,1014076800,Rhythm Room Blues,Various Artists,"['CDs & Vinyl', 'Blues', 'Regional Blues', 'Chicago Blues']",[]
B00005QBZ7,A3DWUM6SN3N3NR,1,1119571200,Jewel - A Life Uncommon,Jewel,"['CDs & Vinyl', 'Pop', 'Singer-Songwriters']","['Jewel: A Life Uncommon is an intimate portrait of an extraordinary artist. Covering the first seven years of her phenomenal career, the camera follows Jewel from her early start in the coffee houses of San Diego, to her conquest of America and the writing and recording of ""Spirit,"" her second CD. Contains live performances of ""Barcelona,"" ""Deep Water,"" ""Down,"" ""Love Me Just Leave Me Alone,"" ""What\'s Simple is True,"" ""Down So Long"" and ""Who Will Save Your Soul."" Three bonus songs', 'Jewel is precious. Not just a lame pun, but an accurate enough description of the Jewel Kilcher presented in this hourlong 1999 program, which mixes concert material with interviews, older performance footage, biographical material, etc. (plus three bonus songs from the same \'99 show). Problem is, while Jewel\'s Alaska upbringing and rise to stardom may be uncommon, the same can\'t be said for her music. She has a fine voice, one that projects power and purity both solo and backed by a rockin\' band, but her songs are on the pedestrian side, laced with earnest but sophomoric aphorisms (e.g., ""What\'s Simple Is True"") better suited to a college coffee house than the concert stage. And all in all, the disc is more promo than documentary, what with glowing testimonials from her mother, record company chief, agent, and tour manager. Jewel fans will be delighted, but don\'t look for <I>A Life Uncommon</I> to gain her many converts. <I>--Sam Graham</I>']"
B00005QDZW,A2JAKHFYI88ZX0,1,1123804800,Ministry of Sound: Chillout Annual 2002,Various Artists,"['CDs & Vinyl', 'Dance & Electronic', 'Ambient']","['The Best Chill Trax to Start off the Year with Iio, Badly Drawn Boy, Nightmares on Wax, Groove Armada, Faithless and Many More.']"
B00005QDC0,AEQFYOI6YJ83Z,1,1037491200,Country Sunshine,Bruce Robison,"['CDs & Vinyl', 'Country', 'Americana']","['Recent success as a songwriter allows Bruce Robison to record on his own terms, as this self-produced, self-released collection attests. Rather than striving for radio hits, the writer responsible for <a href=""/exec/obidos/ts/artist-glance/87071/${0}"">Tim McGraw</a>\'s smash ""Angry All the Time"" showcases his plainspoken, subtle, and droll songcraft with a minimum of production trickery. He collaborates with wife <a href=""/exec/obidos/ts/artist-glance/74599/${0}"">Kelly Willis</a> on ""Friendless Marriage,"" which sounds like a <a href=""/exec/obidos/ts/artist-glance/69834/${0}"">George-and-Tammy</a> update, while other writing partners include <a href=""/exec/obidos/ts/artist-glance/168660/${0}"">Allison Moorer</a> and the <a href=""/exec/obidos/ts/artist-glance/124507/${0}"">Dixie Chicks</a>\' Martie Seidel. <a href=""/exec/obidos/ts/artist-glance/124949/${0}"">Gary Allan</a> has already covered the album\'s standout anthem, ""What Would Willie Do,"" a tongue-in-cheek tribute to the messiah of progressive country, while Bruce\'s brother <a href=""/exec/obidos/ts/artist-glance/105772/${0}"">Charlie</a> previously recorded the album-closing ""Tonight."" For other artists searching for quality material that transcends formula, the balladry of ""Blame It on Me"" has hit potential, though ""Valentine,"" one of the best songs here, sounds so personal it\'s hard to imagine anyone singing it better than the reedy-voiced Robison. <I>--Don McLeese</I>']"
